"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,3277,"Matanuska Susitna","AK","Anchorage",557,243800,0.00827129859387924,0.0116182572614108,0.0299957752429235,0.0219672618697553,0.00729857163638736,"2009-05","2009-Q2",259900,-0.0619469026548673,"2007-03"
2016-04-30,1610,"Chemung","NY","Elmira",558,85500,0,0.00234466588511137,0.00470035252643948,-0.00461380702446745,0.0130540515265616,"2013-04","2013-Q2",94300,-0.0933191940615058,"2010-08"
2016-04-30,485,"Dodge","WI","Beaver Dam",559,128000,-0.0046656298600311,-0.0062111801242236,-0.00928792569659443,0.00220197162841695,-0.00885036467302369,"2007-10","2007-Q4",141600,-0.096045197740113,"2004-09"
2016-04-30,1581,"Calvert","MD","Washington",560,289900,-0.000689417442261289,0.0045045045045045,0.0150560224089636,-0.00502845359993986,-0.0277951504535813,"2006-06","2006-Q2",387100,-0.251097907517437,"2004-08"
2016-04-30,2846,"Sherburne","MN","Minneapolis-St Paul",561,198000,0.00558659217877095,0.0185185185185185,0.0633727175080559,0.0558328987937049,-0.0146122075796762,"2006-06","2006-Q2",230400,-0.140625,"2004-02"
2016-04-30,2796,"Mendocino","CA","Ukiah",562,343300,0.0076313472262988,0.0278443113772455,-0.00751662330153223,0.0283617001319152,-0.0206371819091916,"2006-11","2006-Q4",450900,-0.238633843424263,"2004-08"
2016-04-30,338,"Wood","WV","Parkersburg",563,94700,-0.00315789473684211,0.00530785562632696,0.0581005586592179,0.0284662126750554,0.0107460246497622,"2016-03","2016-Q1",95000,-0.00315789473684211,"2016-02"
2016-04-30,1358,"Rogers","OK","Tulsa",564,115900,0.00346320346320346,-0.00429553264604811,-0.0127768313458262,0.0421118843064421,0.0275720270740802,"2015-06","2015-Q2",121900,-0.0492206726825267,"2015-03"
2016-04-30,2125,"Angelina","TX","Lufkin",565,110100,0.0166204986149584,0.0455840455840456,0.116632860040568,0.0225162478333327,,"2009-06","2009-Q2",119000,-0.0747899159663866,"2009-03"
2016-04-30,1961,"Ozaukee","WI","Milwaukee",566,246900,0.00202922077922078,0.00447518307567128,0.040016849199663,0.0175770586076536,0.000772817049972119,"2007-11","2007-Q4",254900,-0.0313848568065908,"2007-08"
2016-04-30,185,"Hunt","TX","Dallas-Fort Worth",567,83800,0.00359281437125748,0.0120772946859903,0.0729833546734955,0.0311053153449716,0.0158582211962448,"2016-04","2016-Q2",83800,0,"2016-04"
2016-04-30,870,"Benton","OR","Corvallis",568,294600,0.00546075085324232,0.0172651933701657,0.0639219934994583,0.0392625884979678,0.0215639966916132,"2016-04","2016-Q2",294600,0,"2016-04"
2016-04-30,2514,"Rockdale","GA","Atlanta",569,124100,-0.00160901045856798,0,0.00323362974939369,0.0121987292499426,-0.0227423580807632,"2006-10","2006-Q4",161600,-0.232054455445545,"1999-11"
2016-04-30,3126,"Saint Croix","WI","Minneapolis-St Paul",570,225900,-0.000884564352056612,-0.00877577885037297,0.0752022846263684,0.044049902187288,0.016604604967551,"2016-01","2016-Q1",227900,-0.00877577885037297,"2015-11"
2016-04-30,1469,"Walton","GA","Atlanta",571,151500,-0.0143135979180221,-0.0213178294573643,0.0419532324621733,0.0748546581686307,0.0079975855189427,"2016-02","2016-Q1",155300,-0.0244687701223439,"2015-10"
2016-04-30,2756,"Jefferson","WI","Watertown",572,168000,0.00478468899521531,0.0114388922335942,0.00961538461538462,0.0230610011495762,0.00186421046756768,"2015-06","2015-Q2",170000,-0.0117647058823529,"2015-05"
2016-04-30,3121,"Saint Clair","AL","Birmingham",573,154100,0.00390879478827362,0.00390879478827362,0.0185062789160608,0.0259084095957305,0.0083531069520566,"2015-07","2015-Q3",154700,-0.00387847446670976,"2015-06"
2016-04-30,2163,"Caldwell","NC","Hickory",574,89700,-0.00664451827242525,-0.0110253583241455,0.0820265379975875,0.044361970736237,0.0194268601801648,"2016-02","2016-Q1",90900,-0.0132013201320132,"2015-12"
2016-04-30,85,"Lee","MS","Tupelo",575,118000,-0.00169204737732657,-0.010896898575021,0.0198789974070873,0.0146939616742323,0.00695362301560842,"2013-07","2013-Q3",139100,-0.151689432063264,"2013-01"
2016-04-30,1945,"Newport","RI","Providence",576,346600,0.0026034133641886,0.011970802919708,0.0361733931240658,0.0147698765615825,-0.0151831503384111,"2006-07","2006-Q3",409000,-0.152567237163814,"2004-06"
2016-04-30,1100,"Howard","IN","Kokomo",577,81000,0,-0.00856793145654835,0.00997506234413965,0.0232684036895756,-0.0176619505206135,"2002-06","2002-Q2",103200,-0.215116279069767,"1998-02"
2016-04-30,2760,"Josephine","OR","Grants Pass",578,212500,0.00806451612903226,0.0290556900726392,0.10275038920602,0.0533094878137252,-0.0179899078415213,"2006-03","2006-Q1",255100,-0.166993335946688,"2005-02"
2016-04-30,1630,"Clinton","NY","Plattsburgh",579,113400,-0.00351493848857645,-0.0164787510841284,-0.0430379746835443,0.00374542323524385,0.00359750567618011,"2014-11","2014-Q4",120100,-0.0557868442964196,"2014-01"
2016-04-30,1291,"Orange","TX","Beaumont",580,103200,0.022794846382557,0.0530612244897959,-0.00193423597678917,-0.0137547738192388,0.0194713225967116,"2009-07","2009-Q3",124600,-0.171749598715891,"2008-12"
2016-04-30,2902,"Clearfield","PA","DuBois",581,79700,0.00758533501896334,0.0204865556978233,-0.0292326431181486,0.0233872325118314,0.00813129884557018,"2015-07","2015-Q3",84200,-0.0534441805225653,"2015-01"
2016-04-30,2783,"Manitowoc","WI","Manitowoc",582,106300,-0.00374882849109653,-0.00281425891181989,0.0152817574021012,-0.00408859636381442,-0.00177003973512302,"2012-08","2012-Q3",113700,-0.0650835532102023,"2005-07"
2016-04-30,1602,"Cascade","MT","Great Falls",583,153600,0.00589390962671906,0.0118577075098814,0.0131926121372032,-0.00219896062413993,0.0167434701619973,"2013-06","2013-Q2",165700,-0.0730235365117683,"2008-11"
2016-04-30,2157,"Burleigh","ND","Bismarck",584,259400,-0.00115517905275318,-0.00192381685263563,-0.0310048561822936,0.0781053729990187,0.0593055429187677,"2015-05","2015-Q2",269500,-0.0374768089053803,"2015-01"
2016-04-30,632,"Maury","TN","Nashville",585,144300,0.00417536534446764,0.0219546742209632,0.103211009174312,0.0579074858936004,0.0256633350776903,"2016-04","2016-Q2",144300,0,"2016-04"
2016-04-30,1647,"Cullman","AL","Cullman",586,119400,-0.005,-0.0197044334975369,0.050131926121372,0.0107216766541036,,"2012-12","2012-Q4",145500,-0.179381443298969,"2011-09"
2016-04-30,3088,"Cattaraugus","NY","Olean",587,72500,0,0.00694444444444444,0.0342368045649073,-0.000275633999991531,0.000970679385237316,"2010-07","2010-Q3",74500,-0.0268456375838926,"2009-11"
2016-04-30,929,"Cayuga","NY","Auburn",588,101200,-0.00784313725490196,-0.0278578290105668,-0.0980392156862745,-0.00525218703033992,0.0116856086639905,"2015-04","2015-Q2",112200,-0.0980392156862745,"2007-07"
2016-04-30,525,"Glynn","GA","Brunswick",589,176700,0.00741163055872292,0.0202078521939954,0.0517857142857143,0.0205651463032119,-0.011066827579664,"2007-06","2007-Q2",224200,-0.211864406779661,"2005-05"
2016-04-30,1003,"Elmore","AL","Montgomery",590,124500,-0.004,-0.024294670846395,0.0524091293322062,0.0025902888827698,,"2009-08","2009-Q3",174900,-0.288164665523156,
2016-04-30,2721,"Henderson","TX","Athens",591,141200,-0.00141442715700141,-0.0153417015341702,0.0359501100513573,,,"2011-10","2011-Q4",185000,-0.236756756756757,
2016-04-30,1112,"Island","WA","Oak Harbor",592,306200,0.0115626032375289,0.0313236780060626,0.104617604617605,0.0321431166891553,0.000622636389679743,"2006-12","2006-Q4",322600,-0.050836949783013,"2006-05"
2016-04-30,2516,"Rockwall","TX","Dallas-Fort Worth",593,229400,0.00087260034904014,0.00614035087719298,0.0918610185625892,0.0608939640222566,0.0223536890560043,"2016-04","2016-Q2",229400,0,"2016-04"
2016-04-30,2700,"Frederick","VA","Winchester",594,225400,0.00177777777777778,0.00625,0.0353697749196141,0.0413099654132407,-0.0310227060595256,"2006-05","2006-Q2",309200,-0.271021992238034,"2004-08"
2016-04-30,1875,"Lincoln","NC","Charlotte",595,132700,0.0053030303030303,0.0129770992366412,0.0391542678151919,0.0136542545154665,0.00275415007049062,"2007-02","2007-Q1",134900,-0.0163083765752409,"2006-09"
2016-04-30,2294,"Franklin","WA","Kennewick",596,174000,0.00346020761245675,0.012216404886562,0.104761904761905,0.0330378041139323,0.0287140127275711,"2016-04","2016-Q2",174000,0,"2016-04"
2016-04-30,2553,"Somerset","PA","Somerset",597,97700,0.0113871635610766,0.0360551431601273,0.052801724137931,0.00330790770572564,0.0131911185294722,"2014-09","2014-Q3",100000,-0.023,"2014-05"
2016-04-30,2567,"Sullivan","NY",,598,126200,-0.00237154150197628,-0.00551615445232467,-0.00551615445232467,-0.0135369984349086,-0.0320525218735633,"2006-10","2006-Q4",177500,-0.289014084507042,"2003-12"
2016-04-30,2659,"Christian","MO","Springfield",599,122400,0.00657894736842105,0.0174563591022444,0.00327868852459016,-0.034383276339535,0.0101889858971085,"2010-04","2010-Q2",153800,-0.204161248374512,"2008-11"
2016-04-30,2195,"Cheshire","NH","Keene",600,169800,-0.00643651258045641,-0.0133643230679837,-0.00585480093676815,0.00429507580265387,-0.0139446071270204,"2007-02","2007-Q1",204000,-0.167647058823529,"2004-04"
2016-04-30,158,"Erie","OH","Sandusky",601,120800,-0.0138775510204082,-0.00576131687242798,-0.0210696920583468,0.0465943176156849,-0.00631476047444823,"2005-03","2005-Q1",132700,-0.0896759608138659,"2003-08"
2016-04-30,3084,"Bartholomew","IN","Columbus",602,136700,0.000732064421669107,0.00514705882352941,0.0491174213353799,0.0384471949241196,,"2016-04","2016-Q2",136700,0,"2016-04"
2016-04-30,2777,"Lancaster","SC","Charlotte",603,139000,0.0036101083032491,0.0168251645940015,0.0498489425981873,0.012080438148443,0.0172055448058297,"2016-04","2016-Q2",139000,0,"2016-04"
2016-04-30,2586,"Valencia","NM","Albuquerque",604,122500,-0.0040650406504065,-0.0192153722978383,0,0.0202797466697524,0.0216308051772847,"2012-06","2012-Q2",128100,-0.0437158469945355,"2011-09"
2016-04-30,2860,"Van Buren","MI","Kalamazoo",605,132200,0.0083905415713196,0.0336200156372166,0.145580589254766,0.0499638337393298,0.0116854387931167,"2016-04","2016-Q2",132200,0,"2016-04"
2016-04-30,2585,"Umatilla","OR","Hermiston-Pendleton, OR",606,154100,-0.00323415265200517,-0.00129617627997408,0.0131492439184747,0.0311319330839903,0.025668802526551,"2016-02","2016-Q1",154700,-0.00387847446670976,"2015-10"
2016-04-30,1861,"Liberty","TX","Houston",607,131800,0.0217054263565891,0.0663430420711974,0.152097902097902,0.02657696543017,0.0486007301657265,"2016-04","2016-Q2",131800,0,"2016-04"
2016-04-30,601,"Lewis","WA","Centralia",608,159600,0.0107663077897403,0.0159134309357097,0.0555555555555556,0.0207845283411765,0.00164383758891207,"2008-04","2008-Q2",174900,-0.0874785591766724,"2006-06"
2016-04-30,1941,"Natrona","WY","Casper",609,190200,0.00105263157894737,0.00157977883096367,0.0220311660397636,0.0132329830517888,0.0170598194551355,"2008-02","2008-Q1",199700,-0.0475713570355533,"2007-09"
2016-04-30,292,"Polk","OR","Salem",610,222500,0.00315599639314698,0.0127446517979062,0.0896180215475025,0.033174413190928,0.00797977681763462,"2007-08","2007-Q3",232700,-0.0438332617103567,"2006-12"
2016-04-30,1643,"Coryell","TX","Killeen",611,94100,0.00212992545260916,0.00857449088960343,0.0681044267877412,-0.00294928247533521,,"2010-03","2010-Q1",109700,-0.142206016408387,
2016-04-30,1628,"Clinton","MI","Lansing",612,161500,0.000619578686493185,0.00372902423865755,0.0332693538067818,0.0298689167663642,-0.00529159442802229,"2005-12","2005-Q4",173900,-0.0713053479010926,"2003-09"
2016-04-30,2123,"Anderson","TN","Knoxville",613,106200,-0.000940733772342427,-0.000940733772342427,-0.0139275766016713,0.00909416497367288,0.0136884035586946,"2015-02","2015-Q1",108400,-0.0202952029520295,"2014-08"
2016-04-30,2118,"Allegany","MD","Cumberland",614,75200,0.00939597315436242,0.0148448043184885,-0.0408163265306122,-0.0407730526916063,-0.0115923156276928,"2009-12","2009-Q4",98200,-0.234215885947047,"2005-08"
2016-04-30,1710,"Forrest","MS","Hattiesburg",615,110300,0.00546946216955333,-0.00451263537906137,-0.0281938325991189,0.00127412135291416,0.005705393810572,"2014-02","2014-Q1",125900,-0.123907863383638,"2012-09"
2016-04-30,514,"Floyd","IN","Louisville/Jefferson County",616,146300,0.00411805078929307,0.00411805078929307,0.0361189801699717,0.0232773163470421,0.0130575553338577,"2016-04","2016-Q2",146300,0,"2016-04"
2016-04-30,1338,"Putnam","FL","Palatka",617,89000,0.00564971751412429,0.00338218714768884,0.0495283018867924,-0.0127554183698938,-0.0398073995144128,"2006-11","2006-Q4",139900,-0.363831308077198,"2004-06"
2016-04-30,1276,"Oconee","SC","Seneca",618,139300,-0.00854092526690392,-0.0134560906515581,0.00723065798987708,0.000287397662069644,,"2015-09","2015-Q3",147300,-0.0543109300746775,"2015-05"
2016-04-30,1533,"Bastrop","TX","Austin",619,165600,0.00975609756097561,0.0279329608938547,0.12043301759134,0.0760282882757815,0.0349973159777075,"2016-04","2016-Q2",165600,0,"2016-04"
2016-04-30,1523,"Augusta","VA","Staunton",620,196000,0.00153295861011753,-0.00558092338914257,0.0144927536231884,0.0147090639274108,-0.00467350883848083,"2007-08","2007-Q3",216800,-0.0959409594095941,"2005-10"
2016-04-30,1909,"Madison","NY","Syracuse",621,111100,-0.00980392156862745,-0.0185512367491166,-0.054468085106383,-0.00143395463760454,0.00789284352459907,"2014-02","2014-Q1",120600,-0.0787728026533997,"2012-10"
2016-04-30,1251,"Nassau","FL","Jacksonville",622,227800,-0.00175284837861525,-0.00393528640139921,0.0265885534024335,0.0228168198707304,-0.0123336949286416,"2006-12","2006-Q4",273500,-0.16709323583181,"2005-08"
2016-04-30,1109,"Iberia","LA","Lafayette",623,113100,-0.00264550264550265,-0.00264550264550265,-0.138613861386139,,,"2015-03","2015-Q1",132800,-0.148343373493976,"2012-08"
2016-04-30,1214,"Monroe","FL","Key West",624,524000,0.00808003078106964,0.0216416455449405,0.0903037869330004,0.0675000337539751,-0.0296742950393456,"2005-11","2005-Q4",733600,-0.285714285714286,"2004-07"
2016-04-30,2065,"Wagoner","OK","Tulsa",625,135800,0.00592592592592593,0.0119225037257824,0.0295678544351782,0.0447563125147743,0.0246015681254206,"2016-04","2016-Q2",135800,0,"2016-04"
2016-04-30,3163,"Grays Harbor","WA","Aberdeen",626,123900,0,0.00649878147847279,0.0616966580976864,0.00064693568609453,-0.00152069812817091,"2007-09","2007-Q3",139300,-0.110552763819095,"2005-11"
2016-04-30,932,"Chelan","WA","Wenatchee",627,249600,-0.00040048057669203,-0.00438771439968089,0.056731583403895,0.0280092163991759,,"2015-11","2015-Q4",252300,-0.0107015457788347,"2015-10"
2016-04-30,1345,"Putnam","TN","Cookeville",628,135400,-0.00147492625368732,-0.000738007380073801,0.0439475713184271,0.0242716004655823,0.0161994036359103,"2016-02","2016-Q1",135700,-0.00221075902726603,"2015-12"
2016-04-30,346,"Yuba","CA","Yuba City",629,203800,0.00941059930658742,0.0261832829808661,0.0915907873594001,0.081725703015826,-0.0328091241312292,"2006-01","2006-Q1",291100,-0.299896942631398,"2004-07"
2016-04-30,2281,"Franklin","MA","Greenfield Town, MA",630,194400,-0.00256541816316059,-0.0116929334011185,-0.00967906265919511,-0.000205634399461196,-0.00529513977196094,"2007-01","2007-Q1",210400,-0.0760456273764259,"2005-03"
2016-04-30,2450,"Muskogee","OK","Muskogee",631,65900,-0.00302571860816944,-0.00603318250377074,-0.0178837555886736,0.0538419709385471,0.0286151169123741,"2015-06","2015-Q2",71400,-0.07703081232493,"2015-04"
2016-04-30,1540,"Belmont","OH","Wheeling",632,87700,0.00458190148911798,0.0245327102803738,0.0305522914218566,0.0485247826295117,0.022070957035462,"2016-04","2016-Q2",87700,0,"2016-04"
2016-04-30,1566,"Bulloch","GA","Statesboro",633,132400,-0.00150829562594269,0.000755857898715042,-0.0199851961509993,0.00568480329576193,,"2009-08","2009-Q3",151600,-0.12664907651715,
2016-04-30,531,"Grant","IN","Marion",634,65500,-0.00152439024390244,-0.0209267563527653,-0.0367647058823529,-0.00121691872660057,-0.023635911385544,"2004-11","2004-Q4",87900,-0.254835039817975,"1998-11"
2016-04-30,1751,"Hancock","IN","Indianapolis",635,143600,0.00139470013947001,-0.0244565217391304,0.0286532951289398,0.0160666178659712,-0.00172447759112748,"2005-05","2005-Q2",154300,-0.0693454309786131,"2004-09"
2016-04-30,460,"Creek","OK","Tulsa",636,105300,0.00477099236641221,0.0333660451422964,0.0991649269311065,0.0811047320146212,0.0573313417804042,"2016-04","2016-Q2",105300,0,"2016-04"
2016-04-30,3178,"Pottawatomie","OK","Shawnee",637,84900,0.0228915662650602,0.0507425742574257,-0.00352112676056338,0.0659197404037581,0.0552189975039645,"2014-07","2014-Q3",89600,-0.0524553571428571,"2014-03"
2016-04-30,852,"Barrow","GA","Atlanta",638,135700,-0.00220588235294118,0.0142002989536622,0.0701892744479495,0.0618978883509531,-0.00182386917475463,"2007-12","2007-Q4",141300,-0.0396319886765747,"2005-11"
2016-04-30,789,"Wayne","IN","Richmond",639,73800,0.00271739130434783,-0.00404858299595142,-0.0289473684210526,0.00163399564627364,-0.020839696004358,"2005-03","2005-Q1",95700,-0.22884012539185,"2000-03"
2016-04-30,1233,"Morgan","IN","Indianapolis",640,131200,0,-0.0201643017176998,0.021011673151751,0.0146465917096275,0.00145982357979113,"2005-05","2005-Q2",135900,-0.0345842531272995,"2004-10"
2016-04-30,1063,"Greene","TN","Greeneville",641,86500,-0.00345622119815668,0,0.0626535626535627,0.0211645505018712,0.0150466061768884,"2016-03","2016-Q1",86800,-0.00345622119815668,"2016-01"
2016-04-30,1465,"Walker","GA","Chattanooga",642,95500,0.0138004246284501,0.0448577680525164,0.0403050108932462,0.0334837932174135,-0.000833859277704407,"2007-02","2007-Q1",100900,-0.0535183349851338,"2006-02"
2016-04-30,1149,"Lonoke","AR","Little Rock",643,126900,-0.00078740157480315,-0.0054858934169279,0.0063441712926249,0.0148212751928745,0.0149494907759693,"2016-01","2016-Q1",127600,-0.0054858934169279,"2015-05"
2016-04-30,1466,"Walker","TX","Huntsville",644,151600,0.00397350993377483,0.0208754208754209,0.102545454545455,0.0170671256573567,0.0198072987822144,"2009-08","2009-Q3",196000,-0.226530612244898,"2009-01"
2016-04-30,3015,"Rutherford","NC","Forest City",645,85600,0.0154211150652432,0.019047619047619,0.0726817042606516,0.0108589999682307,-0.00544104204181683,"2009-07","2009-Q3",99100,-0.136226034308779,"2009-01"
2016-04-30,574,"Jones","MS","Laurel",646,99600,0.0121951219512195,0.0375,-0.0586011342155009,0.00697074470585424,0.0136172866583482,"2014-12","2014-Q4",108400,-0.0811808118081181,"2014-08"
2016-04-30,2212,"Columbia","FL","Lake City",647,107800,0.00465983224603914,0.00185873605947955,0.0037243947858473,0.00681623130949327,-0.0264219434642826,"2006-11","2006-Q4",151900,-0.290322580645161,"2005-02"
2016-04-30,2216,"Columbia","PA","Bloomsburg",648,120300,-0.000830564784053156,-0.00331400165700083,0.00417362270450751,0.00455023854166625,0.01302243591302,"2010-05","2010-Q2",123900,-0.0290556900726392,"2009-11"
2016-04-30,578,"Kauai","HI","Kapaa",649,551900,0,0.0102507779608274,0.0834314880251276,0.072959551629844,-0.00787409851332777,"2006-05","2006-Q2",597900,-0.0769359424652952,"2005-08"
2016-04-30,756,"Troup","GA","LaGrange",650,92000,-0.00432900432900433,-0.00325027085590466,0.0372040586245772,0.0400475765324071,-0.00740652195602776,"2008-11","2008-Q4",108000,-0.148148148148148,"2005-10"
2016-04-30,2942,"James City","VA","Virginia Beach",651,303400,-0.00164527805199079,-0.00197368421052632,0.00430321085733201,0.00617745400151737,-0.0107120060992723,"2006-09","2006-Q3",350300,-0.13388524122181,"2005-08"
2016-04-30,2179,"Carteret","NC","Morehead City",652,232200,-0.000430477830391735,0.00172562553925798,0.0175284837861525,-0.000344174922372598,-0.00994218472577124,"2007-03","2007-Q1",271300,-0.144120899373387,"2005-09"
2016-04-30,1842,"Klamath","OR","Klamath Falls",653,144100,0.000694444444444444,0.00769230769230769,0.0227111426543648,0.0416581660388493,-0.0176571615498536,"2006-09","2006-Q3",176900,-0.185415488976823,"2005-06"
2016-04-30,2834,"Robertson","TN","Nashville",654,150700,0.00870147255689424,0.0321917808219178,0.0810616929698709,0.040444589929101,0.0212680816563378,"2016-04","2016-Q2",150700,0,"2016-04"
2016-04-30,976,"Dallas","IA","Des Moines",655,202300,0.00247770069375619,0.0094810379241517,0.0669831223628692,0.0633557658905841,0.0271230906098763,"2016-04","2016-Q2",202300,0,"2016-04"
2016-04-30,702,"Salem","NJ","Philadelphia",656,142900,-0.000699300699300699,-0.00418118466898955,-0.0097020097020097,-0.024657663400531,-0.019667311395184,"2007-04","2007-Q2",189400,-0.245512143611404,"2004-12"
2016-04-30,1479,"Warren","NY","Glens Falls",657,186700,-0.00160427807486631,-0.00585729499467519,0.00214707461084273,-0.0013868199316911,-0.00469691720806198,"2007-11","2007-Q4",208400,-0.104126679462572,"2005-12"
2016-04-30,345,"York","VA","Virginia Beach",658,286300,-0.00174337517433752,-0.000349162011173184,0.00350508236943568,0.00568420283601956,-0.00342733747197854,"2007-05","2007-Q2",314100,-0.0885068449538364,"2005-12"
2016-04-30,2961,"Livingston","NY","Rochester",659,116700,-0.00256410256410256,-0.00680851063829787,-0.016849199663016,0.00276485990738751,0.0111031340847818,"2015-07","2015-Q3",119300,-0.0217937971500419,"2015-02"
2016-04-30,915,"Carbon","PA","Allentown",660,126700,-0.00157604412923562,-0.00393081761006289,-0.0253846153846154,-0.0177937870828435,-0.0144826726124213,"2007-07","2007-Q3",155400,-0.184684684684685,"2005-03"
2016-04-30,2261,"Fauquier","VA","Washington",661,323100,0.00279329608938547,0.00435188063413118,0.00528935905413814,0.0461094448831201,-0.0193443205396338,"2006-04","2006-Q2",392800,-0.17744399185336,"2004-11"
2016-04-30,3190,"San Patricio","TX","Corpus Christi",662,123300,0.0123152709359606,0.0198511166253102,0.0656871218668972,0.0253374881712396,0.0302774591577202,"2013-05","2013-Q2",133500,-0.0764044943820225,"2012-11"
2016-04-30,217,"Lake","CA","Clearlake",663,215000,0.00186393289841566,0.0136727958510137,0.117463617463617,0.0788601640024731,-0.0338231999176534,"2006-08","2006-Q3",311100,-0.308903889424622,"2004-06"
2016-04-30,3108,"Nacogdoches","TX","Nacogdoches",664,117300,-0.00508905852417303,-0.0345679012345679,-0.205822613405552,-0.0309961669496698,,"2015-02","2015-Q1",152600,-0.23132372214941,
2016-04-30,2554,"Spalding","GA","Atlanta",665,86600,0.0105017502917153,0.0224321133412042,0.0704573547589617,0.0367544758008038,-0.0203800377329107,"2007-05","2007-Q2",109100,-0.206232813932172,"2000-09"
2016-04-30,2891,"Blue Earth","MN","Mankato",666,179200,0.00561167227833894,0.0292935094773119,0.080168776371308,0.0398437943760297,0.00976833205782746,"2016-04","2016-Q2",179200,0,"2016-04"
2016-04-30,1605,"Catoosa","GA","Chattanooga",667,121100,-0.00737704918032787,-0.0114285714285714,0.0142378559463987,0.0118021731380047,-0.00284514047388285,"2007-06","2007-Q2",126700,-0.0441988950276243,"2005-05"
2016-04-30,1426,"Tehama","CA","Red Bluff",668,154800,0.00324044069993519,0,-0.00193423597678917,0.0913252190302505,-0.00599878714141577,"2005-10","2005-Q4",171800,-0.0989522700814901,"2004-12"
2016-04-30,3258,"Lewis and Clark","MT","Helena",669,191400,0.0047244094488189,0.013771186440678,0.0598006644518272,-0.00218002697220143,0.00975081296600044,"2009-11","2009-Q4",211200,-0.09375,"2008-07"
2016-04-30,3066,"Washington","NY","Glens Falls",670,123700,-0.00161420500403551,-0.0032232070910556,0.00487408610885459,-0.00415150855500168,0.004813796454608,"2009-03","2009-Q1",132800,-0.0685240963855422,"2006-09"
2016-04-30,2214,"Columbia","NY","Hudson",671,196400,0.00357690342360756,-0.00101729399796541,0.0176165803108808,0.00401950506710724,-0.00882308949759403,"2007-07","2007-Q3",224700,-0.125945705384958,"2005-04"
2016-04-30,142,"Coos","OR","Coos Bay",672,171300,0.0041031652989449,0.00764705882352941,0.0528580208973571,0.0252767624776151,-0.00604070928036715,"2007-04","2007-Q2",193100,-0.112894873122734,"2005-10"
2016-04-30,1745,"Hamblen","TN","Morristown",673,103400,0.009765625,0.019723865877712,0.0412890231621349,0.013069760994733,0.0105483231821228,"2016-04","2016-Q2",103400,0,"2016-04"
2016-04-30,2201,"Chippewa","WI","Eau Claire",674,148700,0.00677048070412999,0.0122532334921715,0.0561079545454545,0.0314028048248314,0.0121375930546228,"2009-12","2009-Q4",148800,-0.000672043010752688,"2009-12"
2016-04-30,1298,"Otsego","NY","Oneonta",675,110400,0.00181488203266788,-0.00450856627592426,-0.0273127753303965,0.00145561023947205,-0.00612881905138107,"2009-04","2009-Q2",123300,-0.104622871046229,"2007-07"
2016-04-30,314,"Sauk","WI","Baraboo",676,167300,0.000598086124401914,0.00239664469742361,0.00722456351595424,0.00596294404423947,-0.00065513468704137,"2010-01","2010-Q1",181700,-0.0792515134837644,"2009-06"
2016-04-30,2226,"Crawford","AR","Fort Smith",677,108300,0.00557103064066852,0.0149953139643861,0.0343839541547278,0.0179137021032045,0.0186819118725692,"2016-04","2016-Q2",108300,0,"2016-04"
2016-04-30,1838,"Kershaw","SC","Columbia",678,95000,0.014957264957265,0.0226049515608181,-0.0667976424361493,0.0179835632374796,0.0122615969409781,"2014-12","2014-Q4",105100,-0.0960989533777355,"2014-09"
2016-04-30,325,"Ward","ND","Minot",679,218200,0.00367985280588776,0.00275735294117647,-0.00863243980009087,,,"2013-06","2013-Q2",233000,-0.063519313304721,"2012-12"
2016-04-30,2009,"Rutland","VT","Rutland",680,151800,0.00264200792602378,0.0106524633821571,-0.0142857142857143,-0.0129222751367425,,"2010-09","2010-Q3",169400,-0.103896103896104,
2016-04-30,3186,"Saint Joseph","MI","Sturgis",681,104400,-0.00381679389312977,-0.00286532951289398,0.0215264187866928,0.0449398600738133,0.00491981893957849,"2015-11","2015-Q4",105200,-0.00760456273764259,"2015-09"
2016-04-30,1435,"Tipton","TN","Memphis",682,128800,0.00782472613458529,0.0181818181818182,0.0454545454545455,0.0164664035272317,0.00348191115458407,"2016-04","2016-Q2",128800,0,"2016-04"
2016-04-30,630,"Mason","WA","Shelton",683,207800,0.00483558994197292,0.0226377952755906,0.0532184490623416,0.0101170938823629,-0.0111685777678538,"2007-09","2007-Q3",249800,-0.168134507606085,"2005-09"
2016-04-30,2285,"Franklin","NC","Raleigh",684,123000,0.00408163265306122,0.0106820049301561,0.0284280936454849,0.00936305125783754,0.0101364263805594,"2009-04","2009-Q2",129100,-0.0472501936483346,"2008-12"
2016-04-30,1397,"Stanly","NC","Albemarle",685,119100,0.00168208578637511,0.00761421319796954,0.000840336134453782,0.00511535652049933,0.000843530888029909,"2009-07","2009-Q3",128000,-0.06953125,"2007-01"
2016-04-30,1795,"Jackson","GA","Jefferson, GA",686,165400,0.00792199878123096,0.0165949600491703,0.0298879202988792,0.061717576355524,0.00269987988935183,"2006-11","2006-Q4",167500,-0.0125373134328358,"2006-09"
2016-04-30,2928,"Georgetown","SC","Georgetown",687,207900,-0.00192030724915987,-0.00239923224568138,0.00824442289039767,0.00607351945933798,-0.0124718354080547,"2007-09","2007-Q3",264100,-0.212798182506626,"2005-09"
