"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,10430,"Blaine","WA","Bellingham","Whatcom",4251,257600,0.0046801872074883,0.0149724192277384,0.0574712643678161,0.0242640521245949,-0.000271333769492288,"2007-08","2007-Q3",277200,-0.0707070707070707,"2006-03"
2016-04-30,15742,"Riverside","NJ","Philadelphia","Burlington",4252,137700,-0.00863930885529158,-0.0185317177476835,-0.0100647016534867,-0.0283555749480178,-0.0306051324724055,"2006-10","2006-Q4",194300,-0.29130211013896,"2004-02"
2016-04-30,32437,"Latrobe","PA","Pittsburgh","Westmoreland",4253,96100,-0.00103950103950104,0.00313152400835073,0.0333333333333333,0.0285073092803059,0.00781812048881547,"2015-09","2015-Q3",96300,-0.00207684319833853,"2015-09"
2016-04-30,41938,"Charlton","MA","Worcester","Worcester",4254,276200,-0.00108499095840868,0.00876552227903579,0.0282948622486969,0.0248493770187774,-0.0125560160153986,"2006-04","2006-Q2",313400,-0.11869814932993,"2004-05"
2016-04-30,18567,"Highland","UT","Provo","Utah",4255,459100,0.00790340285400659,0.0319172847830973,0.0910171102661597,0.0356706210378461,0.00517592987284288,"2008-01","2008-Q1",567600,-0.191155743481325,"2006-09"
2016-04-30,194103,"Croton-on-Hudson","NY","New York","Westchester",4256,525900,0.00766430350641885,0.0321884200196271,0.111134586942742,0.0294767503002233,-0.00416246301723844,"2006-05","2006-Q2",551700,-0.0467645459488853,"2005-09"
2016-04-30,3836,"Brooklyn","CT","Worcester","Windham",4257,194900,-0.00204813108038914,-0.00153688524590164,0.0209533787323206,-0.000921000335179945,-0.0224577462107214,"2006-11","2006-Q4",254300,-0.23358238301219,"2004-07"
2016-04-30,396091,"Chevy Chase","MD","Washington","Montgomery",4258,1080600,0.000740877940359326,0.00548990415930027,0.0148384673178062,0.0392462514620366,0.00913201265765573,"2016-04","2016-Q2",1080600,0,"2016-04"
2016-04-30,51352,"Chappaqua","NY","New York","Westchester",4259,856600,0.00717225161669606,0.020612415107828,0.0646283867760378,-0.00415047762015219,-0.0264985092160906,"2006-01","2006-Q1",1132800,-0.243820621468927,"2003-03"
2016-04-30,48650,"Carnegie","PA","Pittsburgh","Allegheny",4260,104500,0.000957854406130268,0.000957854406130268,0.0609137055837563,0.0244742825592359,0.014599831830288,"2016-04","2016-Q2",104500,0,"2016-04"
2016-04-30,6763,"Ridgeville","SC","Charleston","Dorchester",4261,164100,-0.027267338470658,-0.0519930675909879,-0.0622857142857143,0.0236491851350953,0.0140712280846058,"2014-11","2014-Q4",180600,-0.0913621262458472,"2014-07"
2016-04-30,42536,"Old Saybrook","CT","Hartford","Middlesex",4262,354300,-0.00449564484405732,-0.0100586756077117,-0.0247729149463254,-0.00290979138472924,-0.0165153883626276,"2006-06","2006-Q2",422000,-0.16042654028436,"2004-08"
2016-04-30,102387,"Meadow Lakes","AK","Anchorage","Matanuska Susitna",4263,223100,0.0136301681054066,0.028110599078341,0.0410639290713952,0.00874098006864399,-0.00234508361930652,"2009-05","2009-Q2",271700,-0.178873757821126,"2006-12"
2016-04-30,56048,"Harrisburg","NC","Charlotte","Cabarrus",4264,236900,0.00423908435777872,0.0184866723989682,0.0628084342754598,0.0368398445559692,0.0172289219587751,"2016-04","2016-Q2",236900,0,"2016-04"
2016-04-30,56398,"Pleasant Hills","PA","Pittsburgh","Allegheny",4265,155600,0.00581771170006464,0.020327868852459,0.0570652173913043,0.0269906673435618,0.0197177107055975,"2016-04","2016-Q2",155600,0,"2016-04"
2016-04-30,36612,"Amherst","OH","Cleveland","Lorain",4266,141900,0.00353606789250354,0.00924608819345661,0.037280701754386,0.00972042349254942,-0.00968224667299478,"2005-06","2005-Q2",156600,-0.0938697318007663,"2002-10"
2016-04-30,24321,"Davidsonville","MD","Baltimore","Anne Arundel",4267,605100,0.00381552753815528,0.0106898279605813,0.0589779488974449,0.0178024164672959,-0.0156379545455974,"2006-02","2006-Q1",709800,-0.147506339814032,"2004-11"
2016-04-30,36230,"Whitney","TX",,"Hill",4268,95300,0.00633579725448786,0.00105042016806723,0.0291576673866091,-0.0273966607733288,0.0201033802855859,"2010-05","2010-Q2",122300,-0.220768601798855,"2009-03"
2016-04-30,395667,"Millstone Township","NJ","New York","Monmouth",4269,513900,-0.00426273977911258,-0.0102080123266564,-0.0267045454545455,0.0016819308096685,-0.0213986875081851,"2006-07","2006-Q3",640200,-0.197282099343955,"2004-01"
2016-04-30,56395,"Norwalk","IA","Des Moines","Warren",4270,190500,0.00847008999470619,0.00687103594080338,0.0612813370473538,0.0321786881369472,,"2015-11","2015-Q4",191300,-0.00418191322530057,"2015-11"
2016-04-30,26239,"Oak Grove","MN","Minneapolis-St Paul","Anoka",4271,249000,0,0.00281917035843737,0.0475389145982331,0.0606475341477664,-0.00966637724276054,"2006-05","2006-Q2",274900,-0.0942160785740269,"2004-08"
2016-04-30,21260,"Weston","WI","Wausau","Marathon",4272,140500,0.000712250712250712,0.00142551674982181,0.0384331116038433,0.0186510540266802,0.00274563688015683,"2016-04","2016-Q2",140500,0,"2016-04"
2016-04-30,395473,"Millis","MA","Boston","Norfolk",4273,360300,-0.00138580931263858,-0.00249169435215947,0.0186598812553011,0.0330074486237204,-0.00289534704867589,"2005-09","2005-Q3",385700,-0.065854290899663,"2004-08"
2016-04-30,129521,"Irondale","GA","Atlanta","Clayton",4274,88600,0.00796359499431172,0.0278422273781903,0.0911330049261084,0.0895610806257849,-0.0302032519429236,"2006-06","2006-Q2",121100,-0.268373245251858,"1998-10"
2016-04-30,398660,"New Britain Township","PA","Philadelphia","Bucks",4275,336700,0,0.00178518298125558,-0.00678466076696165,0.0123227819685636,-0.010106728303125,"2007-02","2007-Q1",379100,-0.111843840675284,"2005-03"
2016-04-30,24766,"Fort Salonga","NY","New York","Suffolk",4276,624500,0.0111722797927461,0.0249466601017561,0.0215933256993293,-0.0069311749776908,-0.0234809361507424,"2006-04","2006-Q2",792000,-0.211489898989899,"2003-05"
2016-04-30,54128,"Richland Hills","TX","Dallas-Fort Worth","Tarrant",4277,128000,0.0126582278481013,0.0534979423868313,0.12280701754386,0.0744210048554748,0.0179865731961355,"2016-04","2016-Q2",128000,0,"2016-04"
2016-04-30,35035,"Deatsville","AL","Montgomery","Elmore",4278,147400,-0.00606877950101146,-0.0218978102189781,0.046875,0.0207729866190662,0.0020583909135925,"2009-05","2009-Q2",185000,-0.203243243243243,"2006-07"
2016-04-30,398050,"Town of Winchendon","MA","Worcester","Worcester",4279,174000,0.000575043128234618,0.0104529616724739,0.0338680926916221,0.010189263927409,-0.0217519360951944,"2006-02","2006-Q1",218600,-0.204025617566331,"2003-04"
2016-04-30,41698,"Whiting","IN","Chicago","Lake",4280,107600,0.00938086303939963,0.0306513409961686,0.100204498977505,0.00858085763997307,-0.0139267836983246,"2008-05","2008-Q2",139800,-0.23032904148784,"2005-04"
2016-04-30,8154,"Boerne","TX","San Antonio","Kendall",4281,320500,0.00691171850455545,0.00817867253853413,0.0539296284117067,0.0217565932915083,0.0389103469625081,"2016-04","2016-Q2",320500,0,"2016-04"
2016-04-30,50558,"Waimanalo","HI","Urban Honolulu, HI","Honolulu",4282,686000,0.00160607387939845,-0.00232693426410704,-0.0675547098001903,0.0387656471353415,-0.017696411976035,"2007-04","2007-Q2",835500,-0.178934769599042,"2005-10"
2016-04-30,12383,"Liberty","TX","Houston","Liberty",4283,112300,0.0246350364963504,0.0564440263405456,0.095609756097561,-0.0128467319116063,,"2011-02","2011-Q1",129400,-0.132148377125193,
2016-04-30,27351,"Swissvale","PA","Pittsburgh","Allegheny",4284,78400,0.00384122919334187,0.0261780104712042,0.0858725761772853,0.0303919521206921,0.0224348447495866,"2016-04","2016-Q2",78400,0,"2016-04"
2016-04-30,18162,"Fort Myers Beach","FL","Fort Myers","Lee",4285,395000,-0.000506072874493927,0.00893997445721584,0.0875550660792952,0.0529373061898957,-0.0270261809057202,"2006-05","2006-Q2",523000,-0.244741873804971,"2005-03"
2016-04-30,5799,"Maplewood","MO","St. Louis","Saint Louis",4286,150800,0.0107238605898123,0.0300546448087432,0.0763740185581727,0.0283944636762006,-0.0011203859458393,"2007-06","2007-Q2",164100,-0.081048141377209,"2005-11"
2016-04-30,396946,"Town of Boxford","MA","Boston","Essex",4287,598700,-0.0003339455668726,0.0111467657490289,0.0437587168758717,0.0261129712463326,-0.00397068398989209,"2005-05","2005-Q2",623900,-0.0403910883154352,"2004-07"
2016-04-30,52349,"Grove City","PA","Youngstown","Mercer",4288,126500,-0.0170940170940171,-0.0313935681470138,-0.0732600732600733,0.0573912628694502,0.0368393275098957,"2015-06","2015-Q2",136500,-0.0732600732600733,"2014-12"
2016-04-30,10198,"Atascosa","TX","San Antonio","Bexar",4289,141100,0.0114695340501792,0.0593093093093093,0.0329428989751098,0.0134226732492531,0.0306810008950786,"2012-02","2012-Q1",154400,-0.086139896373057,"2011-07"
2016-04-30,190601,"White Horse","NJ","Trenton","Mercer",4290,192500,0.00208224882873503,0.00574712643678161,-0.03411941796287,-0.0196672875505383,-0.0297604465552032,"2006-08","2006-Q3",262600,-0.266945925361767,"2003-10"
2016-04-30,40561,"Richmond Heights","FL","Miami-Fort Lauderdale","Miami-Dade",4291,168900,0.0101674641148325,0.0162454873646209,0.250185048112509,0.129439123809473,-0.0200409872160997,"2007-07","2007-Q3",237300,-0.288242730720607,"2005-06"
2016-04-30,397969,"Carneys Point Township","NJ","Philadelphia","Salem",4292,123100,-0.00565428109854604,-0.0167731629392971,-0.03147128245476,-0.020596908103104,-0.0186500055537305,"2007-07","2007-Q3",161600,-0.238242574257426,"2005-02"
2016-04-30,47102,"Pine Castle","FL","Orlando","Orange",4293,127500,0.00235849056603774,0.00235849056603774,-0.00234741784037559,0.0814354049883534,-0.0451142106506879,"2006-10","2006-Q4",214100,-0.404483886034563,"2004-04"
2016-04-30,17128,"Boulder Creek","CA","Santa Cruz","Santa Cruz",4294,509100,0.0115239419829128,0.0368635437881874,0.164722031571723,0.118284172788994,-0.000548332866080581,"2005-10","2005-Q4",520600,-0.0220898962735305,"2005-07"
2016-04-30,12331,"Laughlin","NV","Las Vegas","Clark",4295,122300,0,0.00245901639344262,0.0200166805671393,0.0357520922335997,-0.0547662541741887,"2006-03","2006-Q1",214900,-0.430898092135877,"2003-09"
2016-04-30,25015,"Hamilton","MA","Boston","Essex",4296,533200,0.00546860267772959,0.0273603082851638,0.150874163608893,0.0484367680730795,0.00805372218077083,"2016-04","2016-Q2",533200,0,"2016-04"
2016-04-30,46577,"Monona","WI","Madison","Dane",4297,223900,0.00584007187780773,0.00855855855855856,0.0606347702510659,0.0353493016429829,0.0113521680218902,"2016-04","2016-Q2",223900,0,"2016-04"
2016-04-30,397008,"Polk Township","PA","East Stroudsburg","Monroe",4298,124200,0.00404203718674212,0.00485436893203883,0.0624465355004277,-0.019712427619602,-0.0370664015941471,"2006-08","2006-Q3",185100,-0.329011345218801,"2003-01"
2016-04-30,25837,"Mead","WA","Spokane","Spokane",4299,243400,0.00953961012028204,0.0231189575451871,0.0895255147717099,0.042468116025977,0.00807090942314059,"2016-04","2016-Q2",243400,0,"2016-04"
2016-04-30,112014,"Gold Canyon","AZ","Phoenix","Pinal",4300,271600,-0.00366837857666911,-0.00512820512820513,0.0390206579954093,0.0496113372850682,-0.0212279357216304,"2006-02","2006-Q1",337200,-0.194543297746145,"2005-06"
2016-04-30,243145,"Dumbarton","VA","Richmond","Henrico",4301,147600,-0.0013531799729364,-0.00739744451916611,0.0468085106382979,0.00705757058199752,-0.00828199208829572,"2008-04","2008-Q2",170600,-0.134818288393904,"2005-06"
2016-04-30,32570,"Lopatcong","NJ","Allentown","Warren",4302,212400,0.00188679245283019,0.00759013282732448,0.0376160234489497,0.00332865185952769,-0.0273924191047384,"2006-05","2006-Q2",280700,-0.243320270751692,"2003-08"
2016-04-30,7777,"Waterford","CA","Modesto","Stanislaus",4303,212400,0.00902612826603325,0.0360975609756098,0.147487844408428,0.141689688579908,-0.040515645226234,"2006-04","2006-Q2",321200,-0.338729763387298,"2004-04"
2016-04-30,5610,"Leon Valley","TX","San Antonio","Bexar",4304,155000,0.00323624595469256,0.0224274406332454,0.0652920962199313,0.0235063050181017,0.0200433168274803,"2016-04","2016-Q2",155000,0,"2016-04"
2016-04-30,26866,"Roy","WA","Seattle","Pierce",4305,299100,0.00167448091091762,0.010472972972973,0.0621448863636364,0.0308855728449435,-0.00283071761121279,"2007-03","2007-Q1",340500,-0.1215859030837,"2006-02"
2016-04-30,30288,"Atlanta","TX",,"Cass",4306,99800,0.0235897435897436,0.0527426160337553,0.0942982456140351,,,"2012-10","2012-Q4",171900,-0.419429901105294,
2016-04-30,28254,"Briarcliff Manor","NY","New York","Westchester",4307,650100,0.00231267345050879,-0.00230202578268877,0.0376695929768555,0.0156275374193349,-0.0200313868811349,"2006-01","2006-Q1",807200,-0.194623389494549,"2004-06"
2016-04-30,125047,"Lakewood Park","FL","Port St. Lucie","Saint Lucie",4308,121800,0.0183946488294314,0.0383631713554987,0.166666666666667,0.104202374201148,-0.0470413910944723,"2006-08","2006-Q3",199600,-0.389779559118236,
2016-04-30,397498,"Maurice River Township","NJ","Vineland","Cumberland",4309,143100,0.00350631136044881,0.00845665961945032,0.0028030833917309,-0.0194911887894267,-0.0091010743511396,"2006-11","2006-Q4",171500,-0.165597667638484,"2005-05"
2016-04-30,39567,"Madeira","OH","Cincinnati","Hamilton",4310,256200,0.00234741784037559,0.00866141732283465,0.0925373134328358,0.0549218952531634,0.0180660754511568,"2016-04","2016-Q2",256200,0,"2016-04"
2016-04-30,9208,"Salida","CA","Modesto","Stanislaus",4311,269200,0.00485255692422546,0.019310867095797,0.0750798722044728,0.125734747785536,-0.0399018055568305,"2006-03","2006-Q1",405300,-0.335800641500123,"2004-04"
2016-04-30,15223,"Hohenwald","TN",,"Lewis",4312,63600,-0.00313479623824451,0.00632911392405063,-0.0319634703196347,0.031743266456524,0.0170640016373713,"2014-09","2014-Q3",70300,-0.0953058321479374,"2014-05"
2016-04-30,13972,"Springville","AL","Birmingham","Saint Clair",4313,181100,0.00221361372440509,-0.000551876379690949,0.0162738496071829,0.0322811413116046,0.00868341887185275,"2015-10","2015-Q4",183200,-0.0114628820960699,"2015-06"
2016-04-30,25987,"Morris","IL","Chicago","Grundy",4314,189900,0.0160513643659711,0.0451293340671436,0.0964203233256351,0.00222648515394774,-0.00456969466804014,"2006-12","2006-Q4",202500,-0.0622222222222222,"2005-06"
2016-04-30,398650,"East Huntingdon Township","PA","Pittsburgh","Westmoreland",4315,112000,0.00900900900900901,0.0275229357798165,0.0351201478743068,0.0129913682242364,0.0118027802225533,"2016-04","2016-Q2",112000,0,"2016-04"
2016-04-30,20271,"Runnemede","NJ","Philadelphia","Camden",4316,143900,0.0105337078651685,0.0234708392603129,0.0480699198834669,-0.00866517564368119,-0.0230539379107124,"2007-08","2007-Q3",188700,-0.237413884472708,"2004-08"
2016-04-30,31262,"Doylestown","OH","Wooster","Wayne",4317,149300,-0.00133779264214047,0.00268636668905306,0.0633903133903134,0.0220116494234222,0.00397012709209599,"2016-03","2016-Q1",149500,-0.00133779264214047,"2016-02"
2016-04-30,42658,"Navarre","OH","Canton","Stark",4318,116600,-0.00341880341880342,-0.00426985482493595,0.0346051464063886,0.0389973805859836,-0.00136195480215173,"2006-08","2006-Q3",119200,-0.0218120805369128,"2005-10"
2016-04-30,6814,"Rodeo","CA","San Francisco","Contra Costa",4319,439700,0.000227479526842584,-0.00520361990950226,0.106720362446514,0.108424766264952,-0.0215810529121251,"2005-12","2005-Q4",562100,-0.217754847891834,"2004-09"
2016-04-30,398746,"Algoma","WI","Oshkosh","Winnebago",4320,180100,0.00446179587283882,0.00783435926133184,0.0507584597432905,0.00553206038124565,0.00128611925313615,"2008-04","2008-Q2",186000,-0.0317204301075269,"2006-07"
2016-04-30,5967,"Milltown","NJ","New York","Middlesex",4321,287200,-0.00485100485100485,-0.00554016620498615,-0.0720516962843296,-0.0147808942816046,-0.0293591373090728,"2006-05","2006-Q2",388900,-0.261506814091026,"2003-09"
2016-04-30,51852,"Edgewood","WA","Seattle","Pierce",4322,354100,0.00311614730878187,0.0134516313680595,0.115626969124134,0.0504142243838501,-0.00165110266099178,"2007-01","2007-Q1",378000,-0.0632275132275132,"2006-03"
2016-04-30,41969,"Brentwood","MO","St. Louis","Saint Louis",4323,193000,0.0110005238344683,0.0398706896551724,0.102857142857143,0.0395180552541303,0.00549953980439644,"2016-04","2016-Q2",193000,0,"2016-04"
2016-04-30,396634,"Kennedy Township","PA","Pittsburgh","Allegheny",4324,167100,0.0036036036036036,0.0102781136638452,0.0346749226006192,0.0335257940441167,0.0198365937767084,"2016-04","2016-Q2",167100,0,"2016-04"
2016-04-30,124815,"Indian Harbour Beach","FL","Melbourne","Brevard",4325,252700,0.00637196336121067,0.0268183665176757,0.168825161887142,0.099869395959312,-0.022998855954637,"2005-12","2005-Q4",323700,-0.219338894037689,"2004-10"
2016-04-30,395505,"La Grange","NY","New York","Dutchess",4326,242100,-0.0037037037037037,-0.0146520146520147,-0.027710843373494,-0.0232364837378357,-0.0404071951541365,"2006-03","2006-Q1",366100,-0.338705271783666,"2002-07"
2016-04-30,26587,"Port Clinton","OH","Port Clinton, OH","Ottawa",4327,127800,-0.0031201248049922,-0.0154083204930663,-0.0441286462228871,0.00999553947524623,-0.00971092912939153,"2006-04","2006-Q2",140900,-0.0929737402413059,"2004-08"
2016-04-30,37716,"Camp Hill","PA","Harrisburg","Cumberland",4328,186800,0.00538213132400431,0.0157694399129962,0.00484131253362023,0.0124427436506598,0.00343666664598863,"2008-03","2008-Q1",199800,-0.0650650650650651,"2007-06"
2016-04-30,38917,"Hastings on Hudson","NY","New York","Westchester",4329,709100,0.00896414342629482,0.031118220154137,0.110919630267899,0.0334273034747783,-0.00761108911853048,"2006-01","2006-Q1",777700,-0.0882088208820882,"2005-07"
2016-04-30,396647,"White Oak","PA","Pittsburgh","Allegheny",4330,101900,0.000982318271119843,0.00691699604743083,0.0345177664974619,0.0169203040164583,0.00735470798602056,"2016-04","2016-Q2",101900,0,"2016-04"
2016-04-30,397433,"Exeter Township","PA","Scranton","Luzerne",4331,117700,-0.000848896434634975,0.00341005967604433,0.0397526501766784,-0.00135387194912095,0.00715564411758596,"2010-06","2010-Q2",125600,-0.0628980891719745,"2009-07"
2016-04-30,21210,"West Boylston","MA","Worcester","Worcester",4332,254600,0.00196772924045651,0.0192153722978383,0.0546810273405137,0.0259402681266161,-0.0126616387513063,"2005-05","2005-Q2",298000,-0.145637583892617,"2003-08"
2016-04-30,6452,"Peculiar","MO","Kansas City","Cass",4333,168900,0.00416171224732461,0.0180831826401447,0.0642722117202268,0.0199705766762324,,"2010-03","2010-Q1",170700,-0.0105448154657293,
2016-04-30,51824,"Eastchester","NY","New York","Westchester",4334,667600,0.00800241582364487,0.0225149333741767,0.0508421218322053,0.0347796578324491,0.00151037427258816,"2006-11","2006-Q4",671600,-0.00595592614651578,"2006-10"
2016-04-30,5901,"Mendota Heights","MN","Minneapolis-St Paul","Dakota",4335,353400,0.00426257459505541,0.0169784172661871,0.0336355659549576,0.0404797511807851,-0.00578234184267357,"2006-10","2006-Q4",380900,-0.0721974271462326,"2004-12"
2016-04-30,399140,"Deerpark","NY","New York","Orange",4336,156100,0.00192554557124519,0.0051513200257566,0.0110103626943005,-0.0103076394060743,-0.0247210456920002,"2007-07","2007-Q3",209500,-0.254892601431981,"2004-04"
2016-04-30,217002,"West Manheim","PA","York","York",4337,194600,0.0036101083032491,0.0151278038601982,0.0479267635971998,0.00227651363523962,-0.0136628038418081,"2007-05","2007-Q2",249700,-0.220664797757309,"2005-05"
2016-04-30,237051,"Rendon","TX","Dallas-Fort Worth","Tarrant",4338,215800,-0.000463177396943029,0.00139211136890951,0.0410033767486734,0.0705047831243206,0.0247465705648724,"2016-03","2016-Q1",215900,-0.000463177396943029,"2016-03"
2016-04-30,20401,"Seabrook","NH","Boston","Rockingham",4339,300500,-0.00166112956810631,0.00166666666666667,0.00872776099362202,0.0236915148136287,-0.00777657363815332,"2006-07","2006-Q3",325700,-0.0773718145532699,"2004-09"
2016-04-30,38476,"Fairless Hills","PA","Philadelphia","Bucks",4340,214300,0.000934142923867352,0.000934142923867352,0.000934142923867352,0.00168840657903924,-0.00807552855270843,"2008-01","2008-Q1",237300,-0.0969237252423093,"2005-06"
2016-04-30,27264,"Sterling","MA","Worcester","Worcester",4341,301100,-0.00099535500995355,0.0100637370010064,0.00736032117765139,0.0233354441449414,-0.0135179981681435,"2005-12","2005-Q4",347300,-0.133026202130723,"2003-07"
2016-04-30,23907,"Caldwell","NJ","New York","Essex",4342,457600,0.00527240773286467,0.0106007067137809,0.0534069981583794,0.0215637207980013,-0.00907945892862305,"2006-10","2006-Q4",509600,-0.102040816326531,"2005-07"
2016-04-30,13827,"Shorewood","MN","Minneapolis-St Paul","Hennepin",4343,434800,0.00253631542540927,0.0109276912345966,0.0156505489371642,0.0311364537195713,-0.00613551658359635,"2007-01","2007-Q1",481400,-0.0968009970918155,"2004-12"
2016-04-30,398296,"Town of Middlebury","VT",,"Addison",4344,221000,0.00135931128228364,0.00500227376080036,-0.00985663082437276,-0.00135196528809023,-0.0114604276681124,"2005-03","2005-Q1",257900,-0.143078712679333,"2004-11"
2016-04-30,54436,"Slingerlands","NY","Albany","Albany",4345,326200,0.000920527769254373,0.0130434782608696,0.0296717171717172,-0.000673071649630597,-0.00127851714565241,"2006-11","2006-Q4",384400,-0.151404786680541,"2006-04"
2016-04-30,51616,"Cullman","AL","Cullman","Cullman",4346,123700,-0.00482703137570394,-0.0159108989657916,0.0794066317626527,0.0219022236376027,,"2012-10","2012-Q4",136100,-0.0911094783247612,"2012-07"
2016-04-30,48522,"Wimauma","FL","Tampa","Hillsborough",4347,225600,-0.000443066016836509,0.0053475935828877,0.0753098188751192,0.0718047603043646,-0.0157819128136372,"2006-08","2006-Q3",270400,-0.165680473372781,"2005-10"
2016-04-30,57023,"Rochester","WA","Olympia","Thurston",4348,223700,0.00358905338716913,0.0131340579710145,0.0390153274500697,0.0172158273833449,-0.0041077079473798,"2007-04","2007-Q2",250500,-0.106986027944112,"2006-01"
2016-04-30,30748,"Capitola","CA","Santa Cruz","Santa Cruz",4349,706300,0.0208122561063738,0.038829239594058,0.0527649426143986,0.0734246933909555,0.00387577575060738,"2016-04","2016-Q2",706300,0,"2016-04"
2016-04-30,4344,"Delphos","OH","Lima","Allen",4350,96700,-0.00206398348813209,-0.00103305785123967,0.0232804232804233,0.00761670427124561,-0.00541919516673239,"2007-08","2007-Q3",106600,-0.0928705440900563,"2004-03"
2016-04-30,24485,"East Earl","PA","Lancaster","Lancaster",4351,218900,0.0036680421824851,0.00228937728937729,-0.00995024875621891,0.00804819838486148,0.000412079055228887,"2010-02","2010-Q1",228400,-0.0415936952714536,"2006-06"
2016-04-30,28578,"Glencoe","IL","Chicago","Cook",4352,1014700,0.00435514203701871,0.00187598736176935,0.007746548813189,0.0302329513403428,-0.0132254755366435,"2006-10","2006-Q4",1181600,-0.141249153689912,"2004-04"
2016-04-30,397132,"Town of Orange","MA","Greenfield Town, MA","Franklin",4353,137000,-0.00363636363636364,-0.0093998553868402,0.00957995578481946,-0.0110134141761837,-0.0240716954687508,"2006-03","2006-Q1",175600,-0.219817767653759,"2003-08"
2016-04-30,14515,"Weldon Spring","MO","St. Louis","Saint Charles",4354,365900,0.00274047684297068,0.011891592920354,0.0572088991620919,0.0287828976150517,-0.00242697529331215,"2007-04","2007-Q2",392100,-0.066819688854884,"2005-08"
2016-04-30,25711,"Magnolia","DE","Dover","Kent",4355,167900,0.00478755236385398,0,0.0225334957369062,0.00993816494300281,-0.00830349484762738,"2007-06","2007-Q2",192500,-0.127792207792208,"2005-11"
2016-04-30,17556,"Congers","NY","New York","Rockland",4356,366900,0.00328137817883511,0.00879846026945285,0.0280190529560101,-0.0254146799720298,-0.032868821843226,"2006-10","2006-Q4",519800,-0.294151596767988,"2002-12"
2016-04-30,7663,"Valley Cottage","NY","New York","Rockland",4357,341600,0.00441046750955601,0.00529723366686286,-0.00291885580852306,-0.022517059582164,-0.0369943128201196,"2006-02","2006-Q1",504700,-0.323162274618585,"2002-11"
2016-04-30,29895,"Clayton","DE","Dover","Kent",4358,186400,0.0146978769733261,0.0275633958103638,0.0554926387315968,0.0149152261933099,-0.00485696383445966,"2007-02","2007-Q1",214800,-0.132216014897579,"2005-08"
2016-04-30,398962,"Upper Uwchlan Township","PA","Philadelphia","Chester",4359,396600,-0.000252079657171666,0.00202122283981809,0.0171838933059759,0.0174706297613019,-0.00072828958037352,"2006-10","2006-Q4",406700,-0.0248340299975412,"2006-02"
2016-04-30,31135,"Cullowhee","NC","Cullowhee, NC","Jackson",4360,205300,0.0103346456692913,0.0400202634245187,0.100804289544236,0.0143321997503252,-0.0245751645772588,"2007-02","2007-Q1",290300,-0.292800551153979,"2004-08"
2016-04-30,30614,"Brooklyn","MI","Jackson","Jackson",4361,146100,0.000684931506849315,-0.00136705399863295,0.0138792505204719,0.0236261516320004,-0.00735913709443703,"2005-07","2005-Q3",162500,-0.100923076923077,"2004-04"
2016-04-30,53398,"Montpelier","VT","Barre","Washington",4362,224900,-0.0092511013215859,-0.0255632582322357,-0.017474879860201,0.0104581130136245,-0.00799607015378612,"2005-03","2005-Q1",259300,-0.132664866949479,
2016-04-30,27392,"Terry","MS","Jackson","Hinds",4363,169400,0.00474495848161329,0.0125523012552301,0.0392638036809816,0.0158377075485834,0.0534927289715488,"2009-10","2009-Q4",173100,-0.0213749277874061,"2009-06"
2016-04-30,50180,"Westville","IN","Michigan City","La Porte",4364,180900,0.00611790878754171,0.005,0.0396551724137931,0.00838834525366927,0.0168917258091212,"2009-09","2009-Q3",209100,-0.134863701578192,"2009-01"
2016-04-30,397691,"Town of Livonia","NY","Rochester","Livingston",4365,144400,-0.00345065562456867,-0.0102810143934202,-0.0354041416165665,0.00779683357328675,0.00705273513948668,"2015-03","2015-Q1",150000,-0.0373333333333333,"2014-05"
2016-04-30,10258,"Barnhart","MO","St. Louis","Jefferson",4366,137200,0.00956585724797645,0.0140428677014043,0.053763440860215,-0.00516675186905369,-0.0143278530161484,"2009-09","2009-Q3",166200,-0.174488567990373,"2004-07"
2016-04-30,47029,"Pauls Valley","OK",,"Garvin",4367,86300,0.00116009280742459,0.016489988221437,0.232857142857143,0.118038526995462,0.0495663933604578,"2016-04","2016-Q2",86300,0,"2016-04"
2016-04-30,157774,"Coral Hills","MD","Washington","Prince Georges",4368,187500,0.0129659643435981,0.0451505016722408,0.0945709281961471,0.0552394437906192,-0.018241350838161,"2007-06","2007-Q2",251900,-0.25565700674871,"2005-07"
2016-04-30,398667,"Town of Waterloo","NY","Seneca Falls","Seneca",4369,72600,0.00276243093922652,0.00833333333333333,-0.025503355704698,0.00221854649577979,0.0119002206441361,"2013-12","2013-Q4",77900,-0.0680359435173299,"2012-04"
2016-04-30,396718,"Northwest Harborcreek","PA","Erie","Erie",4370,144500,0.00138600138600139,0.0119047619047619,0.00347222222222222,0.00663525194095094,0.00794923166714456,"2014-05","2014-Q2",147600,-0.0210027100271003,"2013-11"
2016-04-30,46414,"Marine City","MI","Detroit","Saint Clair",4371,110600,0.0118938700823422,0.0193548387096774,-0.0264084507042254,0.0528289113800766,-0.0184950419834345,"2005-05","2005-Q2",137700,-0.19680464778504,"1999-02"
