"State","Date","RegionID","Zip","Metro","County","City","SizeRank","Value","Monthly","Quarterly","Annual","Five_Year","Ten_Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","StateName","location"
"MN","2016-04-30",82469,55811,"Duluth","Saint Louis","Duluth",3532,164600,0.00365853658536585,0.0173053152039555,0.0730117340286832,0.0251161719221731,0.000243338724529529,"2007-02","2007-Q1",168200,-0.0214030915576694,"2006-05","Minnesota","Duluth, MN 55811"
"MN","2016-04-30",82591,56055,"Mankato","Blue Earth","Lake Crystal",10912,155400,0.00517464424320828,0.0196850393700787,0.0353097934710193,0.0310008823874826,0.000386922513004651,"2014-08","2014-Q3",156000,-0.00384615384615385,"2014-07","Minnesota","Lake Crystal, MN 56055"
"MN","2016-04-30",82933,56560,"Fargo","Clay","Moorhead",1238,181200,0.00221238938053097,0.0105967651979922,0.081145584725537,0.0489308148687975,0.0270892252015067,"2016-04","2016-Q2",181200,0,"2016-04","Minnesota","Moorhead, MN 56560"
"MN","2016-04-30",82467,55808,"Duluth","Saint Louis","Duluth",9334,96000,-0.00207900207900208,0.00734522560335782,0.129411764705882,0.0307740033759327,0.00816773940564119,"2005-05","2005-Q2",98000,-0.0204081632653061,"2005-04","Minnesota","Duluth, MN 55808"
"MN","2016-04-30",82468,55810,"Duluth","Saint Louis","Proctor",8322,132000,0.00303951367781155,0.0177332305319969,0.0864197530864197,0.0219848216199006,-0.00312734674463933,"2007-01","2007-Q1",138600,-0.0476190476190476,"2005-11","Minnesota","Proctor, MN 55810"
"MN","2016-04-30",82295,55445,"Minneapolis-St Paul","Hennepin","Brooklyn Park",8111,188200,0.00212992545260916,0.0118279569892473,0.0473010573177518,0.0602020971878579,-0.0230799033955382,"2007-02","2007-Q1",238800,-0.211892797319933,"2002-12","Minnesota","Brooklyn Park, MN 55445"
"MN","2016-04-30",82279,55429,"Minneapolis-St Paul","Hennepin","Brooklyn Center",3715,155500,0.00517129928894635,0.0230263157894737,0.0828690807799443,0.0535489414007704,-0.0258229313932179,"2006-05","2006-Q2",202100,-0.230578921326076,"2002-07","Minnesota","Brooklyn Center, MN 55429"
"MN","2016-04-30",82222,55371,"Minneapolis-St Paul","Sherburne","Princeton",6280,178500,0.00450196961170512,0.021751574127075,0.0910757946210269,0.0706199201144304,-0.0140349716724308,"2006-06","2006-Q2",206000,-0.133495145631068,"2004-06","Minnesota","Princeton, MN 55371"
"MN","2016-04-30",82269,55419,"Minneapolis-St Paul","Hennepin","Minneapolis",3462,322100,0.000932256059664388,0.0100344935716526,0.0437459494491251,0.0455421902053466,0.0047802520128577,"2016-04","2016-Q2",322100,0,"2016-04","Minnesota","Minneapolis, MN 55419"
"MN","2016-04-30",82284,55434,"Minneapolis-St Paul","Anoka","Blaine",3352,181800,0.00497512437810945,0.0179171332586786,0.0514748409485252,0.043694908080588,-0.0143634891593604,"2006-03","2006-Q1",210200,-0.135109419600381,"2003-09","Minnesota","Blaine, MN 55434"
"MN","2016-04-30",82093,55082,"Minneapolis-St Paul","Washington","Stillwater",1936,306300,0.0013076168682576,0.00492125984251968,0.0691099476439791,0.0366098761095921,-0.0033019498942225,"2007-07","2007-Q3",321300,-0.0466853408029879,"2005-02","Minnesota","Stillwater, MN 55082"
"MN","2016-04-30",82463,55804,"Duluth","Saint Louis","Duluth",6468,162700,0.00184729064039409,0.0137071651090343,0.0696909927679158,0.0234434090362452,0.00249233939612181,"2008-09","2008-Q3",164800,-0.0127427184466019,"2008-08","Minnesota","Duluth, MN 55804"
"MN","2016-04-30",82107,55106,"Minneapolis-St Paul","Ramsey","Saint Paul",806,143100,-0.000698324022346369,0.00350631136044881,0.091533180778032,0.0745208058321289,-0.0234908873071792,"2006-05","2006-Q2",182400,-0.215460526315789,"2002-10","Minnesota","Saint Paul, MN 55106"
"MN","2016-04-30",82230,55379,"Minneapolis-St Paul","Scott","Shakopee",1492,225600,0.00804289544235925,0.0273224043715847,0.0651558073654391,0.053920672545722,-0.0113189672225943,"2007-03","2007-Q1",254000,-0.111811023622047,"2004-05","Minnesota","Shakopee, MN 55379"
"MN","2016-04-30",82199,55347,"Minneapolis-St Paul","Hennepin","Eden Prairie",3436,364600,0.00109829763866008,0.00718232044198895,0.00164835164835165,0.0286346526785326,-0.00576466095170747,"2007-04","2007-Q2",389500,-0.0639281129653402,"2004-11","Minnesota","Eden Prairie, MN 55347"
"MN","2016-04-30",82237,55386,"Minneapolis-St Paul","Carver","Victoria",9265,353600,0.00312056737588652,0.0128902893153824,0.0131805157593123,0.0369731148179981,-0.00818787239105867,"2006-12","2006-Q4",387300,-0.0870126516911955,"2004-12","Minnesota","Victoria, MN 55386"
"MN","2016-04-30",82156,55303,"Minneapolis-St Paul","Anoka","Ramsey",849,209600,0.00335088559119196,0.0140299951620706,0.0661241098677518,0.0566817815456269,-0.00963169163883271,"2006-07","2006-Q3",231700,-0.0953819594302978,"2004-05","Minnesota","Ramsey, MN 55303"
"MN","2016-04-30",82923,56547,"Fargo","Clay","Glyndon",11985,212700,0.00235626767200754,0.0114122681883024,0.121244069583553,0.0583297284845214,0.0370729473459315,"2016-04","2016-Q2",212700,0,"2016-04","Minnesota","Glyndon, MN 56547"
"MN","2016-04-30",82281,55431,"Minneapolis-St Paul","Hennepin","Bloomington",4978,226100,0.00355082112738571,0.0111806797853309,0.033363802559415,0.0318432836647369,-0.00960116338879347,"2006-05","2006-Q2",249000,-0.0919678714859438,"2004-01","Minnesota","Bloomington, MN 55431"
"MN","2016-04-30",82291,55441,"Minneapolis-St Paul","Hennepin","Plymouth",5304,286400,0.000349283967865875,0.00491228070175439,0.0138053097345133,0.0405309059882351,-0.00183196408028929,"2007-03","2007-Q1",295300,-0.0301388418557399,"2005-06","Minnesota","Plymouth, MN 55441"
"MN","2016-04-30",82391,55708,"Duluth","Saint Louis","Biwabik",13010,57400,0.0105633802816901,0.019538188277087,-0.0903328050713154,-0.00242133593202043,-0.00257635422135738,"2000-11","2000-Q4",67200,-0.145833333333333,"1999-07","Minnesota","Biwabik, MN 55708"
"MN","2016-04-30",82038,55012,"Minneapolis-St Paul","Chisago","Center City",12484,204300,0.00442477876106195,0.0113861386138614,0.0307769929364279,0.0454349464602348,-0.019197264185963,"2006-12","2006-Q4",252600,-0.191211401425178,"2003-07","Minnesota","Center City, MN 55012"
"MN","2016-04-30",82267,55417,"Minneapolis-St Paul","Hennepin","Minneapolis",3461,233400,0.0021468441391155,0.0121422376409367,0.0480466995958689,0.0429941308667026,-0.000937733245620964,"2005-09","2005-Q3",235700,-0.00975816716164616,"2005-07","Minnesota","Minneapolis, MN 55417"
"MN","2016-04-30",82028,55001,"Minneapolis-St Paul","Washington","Afton",11638,423100,0,0.00594388968140751,0.0654746915134727,0.0396757399950078,-0.000141699950262697,"2006-09","2006-Q3",425600,-0.00587406015037594,"2006-07","Minnesota","Afton, MN 55001"
"MN","2016-04-30",82082,55070,"Minneapolis-St Paul","Anoka","Saint Francis",9091,182900,0.00274122807017544,0.00882515168229454,0.0714704159343878,0.0555180330627805,-0.0172670275727629,"2006-02","2006-Q1",219200,-0.165602189781022,"2003-05","Minnesota","Saint Francis, MN 55070"
"MN","2016-04-30",82061,55042,"Minneapolis-St Paul","Washington","Lake Elmo",8696,408900,0.0024515812699191,0.00813609467455621,0.056316197365022,0.0374724198391074,-0.00159991745779253,"2005-04","2005-Q2",425700,-0.0394644115574348,"2004-08","Minnesota","Lake Elmo, MN 55042"
"MN","2016-04-30",82072,55055,"Minneapolis-St Paul","Washington","Newport",11045,169000,0.00059206631142688,0.00715137067938021,-0.00118203309692671,0.0270313631022858,-0.0173865061450755,"2007-06","2007-Q2",207200,-0.184362934362934,"2003-02","Minnesota","Newport, MN 55055"
"MN","2016-04-30",82198,55346,"Minneapolis-St Paul","Hennepin","Eden Prairie",6243,308100,-0.000324464633354964,0.00950196592398427,0.0377231391040754,0.0428452152292595,-0.00293800489011964,"2006-05","2006-Q2",317500,-0.0296062992125984,"2005-06","Minnesota","Eden Prairie, MN 55346"
"MN","2016-04-30",82211,55360,"Minneapolis-St Paul","Carver","Mayer",11952,229900,0.00436871996505024,0.0240534521158129,0.0658321743161799,0.0576642634090181,-0.00913647203603796,"2006-05","2006-Q2",252200,-0.0884218873909596,"2004-09","Minnesota","Mayer, MN 55360"
"MN","2016-04-30",82170,55317,"Minneapolis-St Paul","Carver","Chanhassen",5271,316700,0.00189813350205631,0.00924155513065647,-0.00658720200752823,0.0416090184372357,-0.000283737321788879,"2015-04","2015-Q2",318800,-0.00658720200752823,"2015-03","Minnesota","Chanhassen, MN 55317"
"MN","2016-04-30",82171,55318,"Minneapolis-St Paul","Carver","Chaska",3857,252900,0.00317334391114637,0.0181159420289855,0.0267965895249695,0.0431966826412544,-0.00503748461250231,"2006-05","2006-Q2",267000,-0.0528089887640449,"2004-12","Minnesota","Chaska, MN 55318"
"MN","2016-04-30",82271,55421,"Minneapolis-St Paul","Anoka","Columbia Heights",2924,159800,0.0050314465408805,0.0217391304347826,0.0804597701149425,0.0505164740042114,-0.0207105972272518,"2006-02","2006-Q1",197900,-0.192521475492673,"2002-11","Minnesota","Columbia Heights, MN 55421"
"MN","2016-04-30",82117,55116,"Minneapolis-St Paul","Ramsey","Saint Paul",2926,293200,-0.00610169491525424,-0.00744752877454299,0.0375088464260439,0.0646033709618565,-0.00125325519467179,"2006-05","2006-Q2",297400,-0.0141223940820444,"2006-03","Minnesota","Saint Paul, MN 55116"
"MN","2016-04-30",82598,56065,"Mankato","Blue Earth","Mapleton",11753,150100,-0.010547132498352,-0.00727513227513227,-0.0176701570680628,0.0364477027630805,0.00598875986398184,"2015-04","2015-Q2",152800,-0.0176701570680628,"2015-03","Minnesota","Mapleton, MN 56065"
"MN","2016-04-30",82439,55771,"Duluth","Saint Louis","Orr",12270,105100,0.00574162679425837,0.0354679802955665,0.0243664717348928,-0.0176719677963265,0.00163206194666032,"2009-06","2009-Q2",133800,-0.214499252615845,"2006-09","Minnesota","Orr, MN 55771"
"MN","2016-04-30",82249,55398,"Minneapolis-St Paul","Sherburne","Zimmerman",6820,190500,0.00474683544303797,0.0154584221748401,0.0554016620498615,0.0571235058998392,-0.0180669554380873,"2006-07","2006-Q3",229500,-0.169934640522876,"2003-07","Minnesota","Zimmerman, MN 55398"
"MN","2016-04-30",82089,55077,"Minneapolis-St Paul","Dakota","Inver Grove Heights",7266,369200,0.00271591526344378,0.0140071408953584,0.0362054448498456,0.0399009741136727,-0.00620234792888741,"2007-09","2007-Q3",400000,-0.077,"2004-07","Minnesota","Inver Grove Heights, MN 55077"
"MN","2016-04-30",82041,55016,"Minneapolis-St Paul","Washington","Cottage Grove",2947,226300,0.00177069499778663,0.00667259786476868,0.0604498594189316,0.0501326640406101,-0.00329776249204128,"2006-04","2006-Q2",233900,-0.0324925181701582,"2005-03","Minnesota","Cottage Grove, MN 55016"
"MN","2016-04-30",82275,55425,"Minneapolis-St Paul","Hennepin","Bloomington",7952,190200,0.00422386483632524,0.0171122994652406,-0.0036668412781561,0.0453100096475794,-0.01529686397596,"2006-04","2006-Q2",221900,-0.142857142857143,"2003-11","Minnesota","Bloomington, MN 55425"
"MN","2016-04-30",82253,55403,"Minneapolis-St Paul","Hennepin","Minneapolis",3287,207500,0.0117016089712335,-0.0262787423744721,0.0338814150473343,0.0553530434292551,-0.0030797154522596,"2015-12","2015-Q4",217100,-0.0442192538000921,"2015-11","Minnesota","Minneapolis, MN 55403"
"MN","2016-04-30",82432,55763,"Duluth","Saint Louis","Makinen",13109,88200,-0.00338983050847458,-0.0145251396648045,-0.106382978723404,0.00718165073434807,0.00633789012721309,"2015-06","2015-Q2",104900,-0.159199237368923,"2013-08","Minnesota","Makinen, MN 55763"
"MN","2016-04-30",82266,55416,"Minneapolis-St Paul","Hennepin","Saint Louis Park",1289,268300,0.00149309443822322,0.00186706497386109,0.00940556809631302,0.037214618392782,-0.00107450217214977,"2006-04","2006-Q2",271200,-0.010693215339233,"2005-12","Minnesota","Saint Louis Park, MN 55416"
"MN","2016-04-30",82277,55427,"Minneapolis-St Paul","Hennepin","Golden Valley",3949,220600,0.00136177939173854,0.0151863782788771,0.0621088107847858,0.0474022243824244,-0.00814511594244982,"2007-02","2007-Q1",242300,-0.0895583986793232,"2004-05","Minnesota","Golden Valley, MN 55427"
"MN","2016-04-30",82564,56024,"Mankato","Blue Earth","Eagle Lake",11441,192100,0.00892857142857143,0.0289234065345474,0.12933568489124,0.0418437832212388,0.00919373288742564,"2016-04","2016-Q2",192100,0,"2016-04","Minnesota","Eagle Lake, MN 56024"
"MN","2016-04-30",82116,55115,"Minneapolis-St Paul","Washington","Mahtomedi",8606,310600,-0.000321853878339234,0.00844155844155844,0.0329231792484204,0.0432821876211744,-0.00433770601148142,"2005-11","2005-Q4",324600,-0.0431300061614295,"2005-01","Minnesota","Mahtomedi, MN 55115"
"MN","2016-04-30",82047,55024,"Minneapolis-St Paul","Dakota","Farmington",3108,233700,0.00257400257400257,0.0152041702867072,0.0666362391602008,0.0594354802415764,-0.00735306131705771,"2006-06","2006-Q2",251900,-0.0722508932115919,"2004-08","Minnesota","Farmington, MN 55024"
"MN","2016-04-30",82258,55408,"Minneapolis-St Paul","Hennepin","Minneapolis",1286,207100,-0.00144648023143684,0.00533980582524272,0.0242334322453017,0.0437314384983727,-0.0105189574995896,"2006-03","2006-Q1",230500,-0.101518438177874,"2004-06","Minnesota","Minneapolis, MN 55408"
"MN","2016-04-30",82183,55331,"Minneapolis-St Paul","Hennepin","Shorewood",5721,477800,0.00272822665267576,0.017678381256656,0.0505716798592788,0.0423552328024572,-0.000812597538101367,"2007-02","2007-Q1",500800,-0.045926517571885,"2006-02","Minnesota","Shorewood, MN 55331"
"MN","2016-04-30",82157,55304,"Minneapolis-St Paul","Anoka","Andover",1491,259300,0.00270688321732405,0.00816485225505443,0.046408393866021,0.0485264188060202,-0.011433522053295,"2006-02","2006-Q1",291700,-0.11107302022626,"2004-05","Minnesota","Andover, MN 55304"
"MN","2016-04-30",82386,55703,"Duluth","Saint Louis","Angora",13107,81600,-0.0072992700729927,-0.0109090909090909,0.00492610837438424,-0.00859726470119937,-0.00407387860214936,"2009-10","2009-Q4",92700,-0.119741100323625,"2009-01","Minnesota","Angora, MN 55703"
"MN","2016-04-30",82037,55011,"Minneapolis-St Paul","Anoka","East Bethel",8277,232600,0.0012914334911752,0.00518582541054451,0.0402504472271914,0.0543730530507849,-0.0149089655506123,"2006-04","2006-Q2",270300,-0.139474657787643,"2004-03","Minnesota","East Bethel, MN 55011"
"MN","2016-04-30",82108,55107,"Minneapolis-St Paul","Ramsey","Saint Paul",6794,153700,-0.00388852883992223,-0.00324254215304799,0.0578114246386786,0.0582616584470288,-0.0187880793147723,"2006-05","2006-Q2",187100,-0.178514163548904,"2003-05","Minnesota","Saint Paul, MN 55107"
"MN","2016-04-30",82110,55109,"Minneapolis-St Paul","Ramsey","Maplewood",2338,186800,-0.0032017075773746,0,0.0589569160997732,0.0550400076707263,-0.0202478484687814,"2006-05","2006-Q2",230100,-0.188179052585832,"2003-05","Minnesota","Maplewood, MN 55109"
"MN","2016-04-30",82414,55736,"Duluth","Saint Louis","Floodwood",12762,89600,0.00561167227833894,0.0346420323325635,0.121401752190238,-0.00265725635281355,0.0154023565590693,"2009-09","2009-Q3",99800,-0.102204408817635,"2008-12","Minnesota","Floodwood, MN 55736"
"MN","2016-04-30",82103,55102,"Minneapolis-St Paul","Ramsey","Saint Paul",4136,181300,-0.00384615384615385,-0.00220143093010457,0.0312855517633675,0.0601219529473056,-0.0118242167562841,"2006-05","2006-Q2",206000,-0.119902912621359,"2004-07","Minnesota","Saint Paul, MN 55102"
"MN","2016-04-30",82126,55125,"Minneapolis-St Paul","Washington","Woodbury",1169,277800,0.000720461095100865,0.00725163161711385,0.0538694992412747,0.043432832137841,-0.00220484653122222,"2006-04","2006-Q2",284000,-0.021830985915493,"2005-02","Minnesota","Woodbury, MN 55125"
"MN","2016-04-30",82159,55306,"Minneapolis-St Paul","Dakota","Burnsville",6111,263300,0.00228397411496003,0.0115251632731464,0.0407114624505929,0.0412669637112881,-0.00861631698799903,"2006-06","2006-Q2",291100,-0.095499828237719,"2004-04","Minnesota","Burnsville, MN 55306"
"MN","2016-04-30",82162,55309,"Minneapolis-St Paul","Sherburne","Big Lake",5948,190700,0.00527148128624143,0.0203317281968967,0.0588561910049972,0.0554504845559556,-0.0160534473357264,"2006-08","2006-Q3",226300,-0.157313300927972,"2004-01","Minnesota","Big Lake, MN 55309"
"MN","2016-04-30",82273,55423,"Minneapolis-St Paul","Hennepin","Richfield",1538,201900,0.00347912524850895,0.0166163141993958,0.0643120716921455,0.0491972996675407,-0.0117364009415797,"2006-05","2006-Q2",227300,-0.111746590409151,"2004-04","Minnesota","Richfield, MN 55423"
"MN","2016-04-30",82462,55803,"Duluth","Saint Louis","Duluth",5545,162500,0.00123228589032656,0.00743955362678239,0.0683760683760684,0.0213655341120453,-0.00272785369178596,"2007-02","2007-Q1",168400,-0.0350356294536817,"2005-08","Minnesota","Duluth, MN 55803"
"MN","2016-04-30",82130,55129,"Minneapolis-St Paul","Washington","Woodbury",5061,376500,0.00132978723404255,0.00560897435897436,0.0611612175873732,0.0438436225540475,-0.00251466851359006,"2006-04","2006-Q2",386100,-0.0248640248640249,"2005-04","Minnesota","Woodbury, MN 55129"
"MN","2016-04-30",82109,55108,"Minneapolis-St Paul","Ramsey","Saint Paul",6236,250600,-0.00673801030519223,-0.00437028208184346,0.0236928104575163,0.062810459860561,-0.00605812017472884,"2006-05","2006-Q2",266300,-0.0589560645888096,"2004-12","Minnesota","Saint Paul, MN 55108"
"MN","2016-04-30",82461,55802,"Duluth","Saint Louis","Duluth",11018,188900,-0.0078781512605042,-0.0135770234986945,0.0333698030634573,0.0251966592977289,0.00836605766186738,"2008-07","2008-Q3",197700,-0.0445118866970157,"2007-10","Minnesota","Duluth, MN 55802"
"MN","2016-04-30",82282,55432,"Minneapolis-St Paul","Anoka","Fridley",2580,174200,0.00810185185185185,0.024103468547913,0.0706822372464659,0.0379488965684811,-0.0183764430484017,"2006-03","2006-Q1",210000,-0.17047619047619,"2003-02","Minnesota","Fridley, MN 55432"
"MN","2016-04-30",82410,55732,"Duluth","Saint Louis","Embarrass",12811,81700,-0.0048721071863581,-0.0048721071863581,0.0289672544080605,-0.00858700973024318,0.00160526963619589,"2007-09","2007-Q3",92800,-0.119612068965517,"2006-10","Minnesota","Embarrass, MN 55732"
"MN","2016-04-30",82412,55734,"Duluth","Saint Louis","Eveleth",8952,83000,0.00362756952841596,0.00606060606060606,0.160839160839161,0.0491388809408939,0.0250624119498475,"2016-04","2016-Q2",83000,0,"2016-04","Minnesota","Eveleth, MN 55734"
"MN","2016-04-30",82071,55054,"Minneapolis-St Paul","Scott","Elko New Market",12542,260500,0.00617999227500966,0.0223704866562009,0.0791217895608948,0.0548069084095981,-0.0112146555046956,"2007-02","2007-Q1",298500,-0.127303182579564,"2003-04","Minnesota","Elko New Market, MN 55054"
"MN","2016-04-30",82259,55409,"Minneapolis-St Paul","Hennepin","Minneapolis",7197,240400,0.00250208507089241,0.0117845117845118,0.0502402795980778,0.0388367843662509,-0.00217833167104653,"2007-02","2007-Q1",248800,-0.0337620578778135,"2005-04","Minnesota","Minneapolis, MN 55409"
"MN","2016-04-30",82063,55044,"Minneapolis-St Paul","Dakota","Lakeville",977,310400,0.00420575865415723,0.0177049180327869,0.074792243767313,0.0483726445478321,-0.0039403054889845,"2006-06","2006-Q2",323500,-0.0404945904173107,"2005-03","Minnesota","Lakeville, MN 55044"
"MN","2016-04-30",82113,55112,"Minneapolis-St Paul","Ramsey","New Brighton",937,219800,-0.00407793384685093,0.00273722627737226,0.0618357487922705,0.0659689495842846,-0.00817346090415172,"2006-06","2006-Q2",240500,-0.0860706860706861,"2004-07","Minnesota","New Brighton, MN 55112"
"MN","2016-04-30",82030,55003,"Minneapolis-St Paul","Washington","Bayport",12007,211300,0.00332383665716999,0.010038240917782,0.0105212816834051,0.0539238348637328,-0.00375469575771725,"2006-04","2006-Q2",219400,-0.036918869644485,"2004-10","Minnesota","Bayport, MN 55003"
"MN","2016-04-30",82055,55033,"Minneapolis-St Paul","Dakota","Hastings",3127,216700,0.00556844547563805,0.0188058298072402,0.0754342431761787,0.0445092847989521,-0.00974714991658387,"2006-05","2006-Q2",240000,-0.0970833333333333,"2004-01","Minnesota","Hastings, MN 55033"
"MN","2016-04-30",82064,55045,"Minneapolis-St Paul","Chisago","Lindstrom",8836,203300,0.002465483234714,0.0104373757455268,0.0367159612442631,0.0538532179397861,-0.0203478777816922,"2005-10","2005-Q4",254100,-0.199921290830382,"2003-01","Minnesota","Lindstrom, MN 55045"
"MN","2016-04-30",82172,55319,"Minneapolis-St Paul","Sherburne","Clear Lake",9728,226600,0.00265486725663717,0.0143240823634736,0.0143240823634736,0.0414001488748623,-0.0108033066896341,"2005-11","2005-Q4",253300,-0.105408606395578,"2004-06","Minnesota","Clear Lake, MN 55319"
"MN","2016-04-30",82081,55069,"Minneapolis-St Paul","Chisago","Rush City",10122,149200,-0.00267379679144385,-0.00400534045393859,-0.0106100795755968,0.0434804169864214,-0.0292653956180391,"2006-05","2006-Q2",201200,-0.25844930417495,"2002-11","Minnesota","Rush City, MN 55069"
"MN","2016-04-30",82106,55105,"Minneapolis-St Paul","Ramsey","Saint Paul",3350,320400,-0.00311138767890479,0.00470366886171214,0.0648055832502493,0.0650490274128566,0.0023074166841075,"2016-03","2016-Q1",321400,-0.00311138767890479,"2016-02","Minnesota","Saint Paul, MN 55105"
"MN","2016-04-30",82276,55426,"Minneapolis-St Paul","Hennepin","Saint Louis Park",3009,226500,0.00176912870411322,0.0111607142857143,0.0366132723112128,0.0392936334895182,-0.00248232635384338,"2006-04","2006-Q2",232200,-0.0245478036175711,"2005-07","Minnesota","Saint Louis Park, MN 55426"
"MN","2016-04-30",82470,55812,"Duluth","Saint Louis","Duluth",8413,184500,0,0.00819672131147541,0.133292383292383,0.0382878621174338,0.00164072549718863,"2016-04","2016-Q2",184500,0,"2016-04","Minnesota","Duluth, MN 55812"
"MN","2016-04-30",82434,55765,"Duluth","Saint Louis","Meadowlands",13093,81000,-0.0145985401459854,-0.00735294117647059,-0.00491400491400491,-0.0141901499215438,0.00573220797344276,"2015-07","2015-Q3",93400,-0.132762312633833,"2014-04","Minnesota","Meadowlands, MN 55765"
"MN","2016-04-30",82454,55792,"Duluth","Saint Louis","Virginia",7089,77700,-0.00256739409499358,0.00778210116731518,0.0443548387096774,0.0216758298327693,0.0104906465227195,"2016-03","2016-Q1",77900,-0.00256739409499358,"2016-03","Minnesota","Virginia, MN 55792"
"MN","2016-04-30",82270,55420,"Minneapolis-St Paul","Hennepin","Bloomington",4258,196200,0.00563813429010764,0.0181629475869227,0.0503211991434689,0.0437314384983727,-0.0154258277995963,"2006-05","2006-Q2",229200,-0.143979057591623,"2003-08","Minnesota","Bloomington, MN 55420"
"MN","2016-04-30",82196,55344,"Minneapolis-St Paul","Hennepin","Eden Prairie",5457,216500,-0.000461680517082179,-0.00596877869605142,0.013102480112307,0.0307238029496424,-0.0150691605257641,"2006-04","2006-Q2",252000,-0.140873015873016,"2002-12","Minnesota","Eden Prairie, MN 55344"
"MN","2016-04-30",82087,55075,"Minneapolis-St Paul","Dakota","South Saint Paul",4959,169900,0.00473092844470727,0.0216476247745039,0.0801017164653528,0.0472160405871547,-0.0186047496894378,"2005-12","2005-Q4",205100,-0.171623598244759,"2003-03","Minnesota","South Saint Paul, MN 55075"
"MN","2016-04-30",82248,55397,"Minneapolis-St Paul","Carver","Norwood Young America",11857,180500,0.00389321468298109,0.0191981931112366,0.0349770642201835,0.0363347280141528,-0.011970428180053,"2006-10","2006-Q4",206200,-0.124636275460718,"2003-12","Minnesota","Norwood Young America, MN 55397"
"MN","2016-04-30",82272,55422,"Minneapolis-St Paul","Hennepin","Robbinsdale",2774,188900,0.00212201591511936,0.0139559849704777,0.0788121073672187,0.0441513662871731,-0.016678708137203,"2007-02","2007-Q1",223600,-0.155187835420394,"2003-07","Minnesota","Robbinsdale, MN 55422"
"MN","2016-04-30",82073,55056,"Minneapolis-St Paul","Chisago","North Branch",7112,168800,0.00178041543026706,0.0029708853238265,0.0609679446888749,0.0467893269367556,-0.0239928088479959,"2005-10","2005-Q4",218100,-0.226043099495644,"2002-09","Minnesota","North Branch, MN 55056"
"MN","2016-04-30",82062,55043,"Minneapolis-St Paul","Washington","Lakeland",10918,236100,0.000847816871555744,0.00510855683269476,0.0479360852197071,0.0358244531150198,-0.00279435002495287,"2007-02","2007-Q1",246200,-0.0410235580828595,"2004-03","Minnesota","Lakeland, MN 55043"
"MN","2016-04-30",82262,55412,"Minneapolis-St Paul","Hennepin","Minneapolis",4947,118800,0.00337837837837838,0.0136518771331058,0.0819672131147541,0.0407363417595072,-0.0368874683902715,"2006-04","2006-Q2",173000,-0.313294797687861,"2001-12","Minnesota","Minneapolis, MN 55412"
"MN","2016-04-30",82597,56063,"Mankato","Blue Earth","Madison Lake",11499,264600,0.0103092783505155,0.0263770364623739,0.0942928039702233,0.0347085884799136,0.00382056679871856,"2006-10","2006-Q4",268200,-0.0134228187919463,"2006-08","Minnesota","Madison Lake, MN 56063"
"MN","2016-04-30",82445,55781,"Duluth","Saint Louis","Side Lake",13064,202200,-0.0155793573515093,-0.0297504798464491,0.140439932318105,-0.0142103228332836,-0.00911982465018302,"2010-06","2010-Q2",250600,-0.193136472466081,"2005-10","Minnesota","Side Lake, MN 55781"
"MN","2016-04-30",82294,55444,"Minneapolis-St Paul","Hennepin","Brooklyn Park",7009,185300,0.00542593597395551,0.0181318681318681,0.057648401826484,0.0569144097357903,-0.0219299087735216,"2007-02","2007-Q1",231900,-0.200948684777922,"2003-01","Minnesota","Brooklyn Park, MN 55444"
"MN","2016-04-30",82416,55741,"Duluth","Saint Louis","Gilbert",11042,89500,-0.00111607142857143,0.00561797752808989,0.121553884711779,0.0270988776547429,0.0187870646154356,"2016-03","2016-Q1",89600,-0.00111607142857143,"2016-02","Minnesota","Gilbert, MN 55741"
"MN","2016-04-30",82207,55356,"Minneapolis-St Paul","Hennepin","Orono",9827,471700,0.00640068273949221,0.0261039808570807,0.0394446892904363,0.0332672661099429,-0.0130837760362922,"2006-06","2006-Q2",543900,-0.132744989887847,"2004-11","Minnesota","Orono, MN 55356"
"MN","2016-04-30",82229,55378,"Minneapolis-St Paul","Scott","Savage",4119,256600,0.00351974970668752,0.0138285262741999,0.0469196246430029,0.0498463317986655,-0.00883064904647379,"2007-02","2007-Q1",285200,-0.100280504908836,"2004-06","Minnesota","Savage, MN 55378"
"MN","2016-04-30",82205,55354,"Hutchinson","McLeod","Lester Prairie",11828,149300,-0.00665335994677312,-0.0177631578947368,0.15916149068323,0.0608870540190092,-0.0170970936817717,"2006-11","2006-Q4",180100,-0.171016102165464,"2004-03","Minnesota","Lester Prairie, MN 55354"
"MN","2016-04-30",82285,55435,"Minneapolis-St Paul","Hennepin","Edina",5880,128600,-0.00848111025443331,-0.0122887864823349,-0.0410141685309471,0.00569476879661313,-0.0451397896393657,"2005-12","2005-Q4",207500,-0.380240963855422,"2000-01","Minnesota","Edina, MN 55435"
"MN","2016-04-30",82203,55352,"Minneapolis-St Paul","Scott","Jordan",8551,244800,0.00122699386503067,0.0057518488085456,0.0225563909774436,0.0599175049317746,-0.00905064357087515,"2007-03","2007-Q1",288700,-0.152060962937305,"2004-07","Minnesota","Jordan, MN 55352"
